scenario_id,scenario_type,seed,minute,data_classification,lel_ratio,h2s_ratio,co_ratio,oxygen_deficit_ratio,pressure_ratio,lel_slope,h2s_slope,co_slope,oxygen_slope,pressure_slope,gas_burden,max_sensor_ratio,mean_positive_slope,correlated_rise,ventilation_impaired,hot_work_active,confined_space_active,workers_in_zone,min_worker_distance_m,shift_handover,permit_overlap_count,isolation_active,stream_quality,hotwork_gas_interaction,worker_gas_interaction,confined_oxygen_interaction,barrier_gas_interaction,handover_permit_interaction,single_sensor_alarm,latent_risk,harmful_state,risk_within_horizon,event_minute
compound_handover-1044,compound_handover,1044,41,SIMULATED,0.65938350,0.57981959,0.60072657,0.36637710,0.86718514,0.00736660,0.00504851,0.00691557,0.00396232,0.00891424,0.60937637,0.86718514,0.00644145,0.00128829,1.00000000,1.00000000,0.00000000,3.00000000,13.51887172,0.00000000,2.00000000,1.00000000,0.98351885,0.60937637,0.39524667,0.00000000,0.60937637,0.00000000,0,0.95636700,1,1,25
compound_handover-1044,compound_handover,1044,42,SIMULATED,0.64689429,0.56570439,0.59919278,0.38397308,0.87056114,-0.00170066,-0.00334066,0.00129652,0.00391772,0.00775918,0.60521887,0.87056114,0.00259468,0.00000000,1.00000000,1.00000000,0.00000000,3.00000000,13.18658980,0.00000000,2.00000000,1.00000000,0.98671702,0.60521887,0.39405836,0.00000000,0.60521887,0.00000000,0,0.85764600,1,1,25
compound_handover-1044,compound_handover,1044,43,SIMULATED,0.62859007,0.56968546,0.59303729,0.36278575,0.86053254,-0.01061482,-0.00513608,-0.00248716,0.00159682,-0.00038808,0.59453596,0.86053254,0.00031936,0.00000000,1.00000000,1.00000000,0.00000000,3.00000000,12.92636842,0.00000000,2.00000000,1.00000000,0.98670638,0.59453596,0.38826304,0.00000000,0.59453596,0.00000000,0,0.85833600,1,1,25
compound_handover-1044,compound_handover,1044,44,SIMULATED,0.63632141,0.58641462,0.59193922,0.35237871,0.84821141,-0.00768736,0.00219834,-0.00292912,-0.00466613,-0.00632457,0.59734909,0.84821141,0.00043967,0.00000000,1.00000000,1.00000000,0.00000000,3.00000000,12.72282790,0.00000000,2.00000000,1.00000000,0.98222280,0.59734909,0.39101205,0.00000000,0.59734909,0.00000000,0,0.87817500,1,1,25
compound_handover-1044,compound_handover,1044,45,SIMULATED,0.64479534,0.57555227,0.60272139,0.36391195,0.85334076,-0.00069965,0.00328263,0.00117620,-0.00668704,-0.00574013,0.60207266,0.85334076,0.00089177,0.00000000,1.00000000,1.00000000,0.00000000,3.00000000,12.56377357,0.00000000,2.00000000,1.00000000,0.98008008,0.60207266,0.39482221,0.00000000,0.60207266,0.00000000,0,0.89101300,1,1,25
compound_handover-1044,compound_handover,1044,46,SIMULATED,0.63835911,0.58585465,0.61659887,0.36571895,0.83806229,0.00325635,0.00538973,0.00785386,0.00097774,-0.00749008,0.60323324,0.83806229,0.00349553,0.00000000,1.00000000,1.00000000,0.00000000,3.00000000,12.43957487,0.00000000,2.00000000,1.00000000,0.97914077,0.60323324,0.39614519,0.00000000,0.60323324,0.00000000,0,0.86012400,1,1,25
compound_handover-1044,compound_handover,1044,47,SIMULATED,0.65196009,0.57989996,0.59017433,0.36010962,0.85547176,0.00521289,-0.00217155,-0.00058830,0.00257697,0.00242012,0.60271075,0.85547176,0.00204200,0.00000000,1.00000000,1.00000000,0.00000000,3.00000000,12.34264975,0.00000000,2.00000000,1.00000000,0.98061243,0.60271075,0.39624021,0.00000000,0.60271075,0.00000000,0,0.88966900,1,1,25
barrier_loss_workers-1044,barrier_loss_workers,1044,0,SIMULATED,0.10810060,0.15037897,0.19916574,0.08740437,0.52562963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18058565,0.52562963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00458800,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,1,SIMULATED,0.11444193,0.14032782,0.19780691,0.08308060,0.52882687,0.00317066,-0.00502557,-0.00067941,-0.00216188,0.00159862,0.17985090,0.52882687,0.00095386,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98523433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00600400,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,2,SIMULATED,0.11131786,0.14605430,0.20328829,0.10558322,0.54184284,0.00107242,-0.00144155,0.00137419,0.00605962,0.00540440,0.18626001,0.54184284,0.00278212,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98537307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01136200,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,3,SIMULATED,0.13587008,0.17255599,0.20749592,0.09724861,0.55682866,0.00925649,0.00739234,0.00277673,0.00328141,0.01039968,0.20116923,0.55682866,0.00662133,0.00264853,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98038845,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.02332500,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,4,SIMULATED,0.12467026,0.16576329,0.19225571,0.09237405,0.55630574,0.00340944,0.00847849,-0.00185040,0.00309782,0.00915962,0.19250497,0.55630574,0.00482907,0.00193163,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98232132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01140200,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,5,SIMULATED,0.13182572,0.17482938,0.20805195,0.10366088,0.56037533,0.00683595,0.00959169,0.00158788,-0.00064078,0.00617750,0.20192682,0.56037533,0.00483861,0.00096772,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.97938572,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01092600,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,6,SIMULATED,0.12489022,0.16837525,0.19974868,0.10963815,0.54469773,-0.00365995,-0.00139358,-0.00258241,0.00412984,-0.00404364,0.19586802,0.54469773,0.00082597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98901338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01097100,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,7,SIMULATED,0.12823312,0.18952572,0.21262620,0.10569667,0.53969007,0.00118762,0.00792081,0.00679016,0.00444087,-0.00553856,0.20267725,0.53969007,0.00406789,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98329206,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01533000,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,8,SIMULATED,0.13994464,0.18710142,0.19327645,0.11300574,0.52339314,0.00270631,0.00409068,-0.00492517,0.00311495,-0.01232740,0.20162245,0.52339314,0.00198239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98753446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01440900,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,9,SIMULATED,0.13176806,0.19517350,0.20955917,0.12335827,0.51715812,0.00229261,0.00893275,0.00327016,0.00457337,-0.00917987,0.20462090,0.51715812,0.00381378,0.00076276,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.98737500,0.00000000,0.00000000,0.00000000,0.20462090,0.00000000,0,-0.01534800,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,10,SIMULATED,0.13016731,0.18571647,0.23413076,0.13666003,0.52481079,0.00064473,-0.00126975,0.00716819,0.01032112,-0.00495976,0.20949760,0.52481079,0.00362681,0.00072536,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.98305796,0.00000000,0.00000000,0.00000000,0.20949760,0.00000000,0,0.01242400,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,11,SIMULATED,0.13690935,0.19064244,0.22877244,0.12550422,0.52557591,-0.00101176,0.00118034,0.01183200,0.00416616,0.00072759,0.21008115,0.52557591,0.00358122,0.00071624,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.97713258,0.00000000,0.00000000,0.00000000,0.21008115,0.00000000,0,-0.01267900,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,12,SIMULATED,0.15915758,0.19507812,0.24159962,0.11987086,0.53098109,0.00912984,-0.00003179,0.01068015,-0.00116247,0.00460766,0.22023261,0.53098109,0.00488353,0.00195341,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.97240683,0.00000000,0.00000000,0.00000000,0.22023261,0.00000000,0,-0.02358100,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,13,SIMULATED,0.15120710,0.21127905,0.26597393,0.12727790,0.53395713,0.00701326,0.00852086,0.01061439,-0.00312738,0.00304878,0.22718229,0.53395713,0.00583946,0.00233578,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.97792832,0.00000000,0.00000000,0.00000000,0.22718229,0.00000000,0,-0.03497900,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,14,SIMULATED,0.16414021,0.21282682,0.26443939,0.10579856,0.55348452,0.00907695,0.00739479,0.01188899,-0.00656856,0.00930287,0.23029177,0.55348452,0.00753272,0.00451963,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.97780010,0.00000000,0.00000000,0.00000000,0.23029177,0.00000000,0,0.01024700,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,15,SIMULATED,0.16957415,0.22862303,0.27393154,0.12342973,0.54029331,0.00347219,0.01118163,0.01077731,0.00118629,0.00310407,0.23845242,0.54029331,0.00594430,0.00237772,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.98579006,0.00000000,0.00000000,0.00000000,0.23845242,0.00000000,0,-0.03178700,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,16,SIMULATED,0.22187175,0.24586592,0.27415591,0.12314948,0.53910906,0.02355488,0.01152896,0.00272733,-0.00137614,0.00171731,0.25883453,0.53910906,0.00790570,0.00316228,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.98706667,0.00000000,0.00000000,0.00000000,0.25883453,0.00000000,0,0.00960600,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,17,SIMULATED,0.24897077,0.27885261,0.29043144,0.16093548,0.55684546,0.02827685,0.02200860,0.00866402,0.01837898,0.00112031,0.28586701,0.55684546,0.01568975,0.01255180,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.99084570,0.00000000,0.00000000,0.00000000,0.28586701,0.00000000,0,-0.00401400,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,18,SIMULATED,0.26118784,0.29521145,0.30200557,0.17937713,0.57632910,0.03053790,0.02219614,0.00935801,0.01864913,0.01201193,0.30074746,0.57632910,0.01855062,0.01855062,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.98843085,0.00000000,0.00000000,0.00000000,0.30074746,0.00000000,0,-0.01486100,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,19,SIMULATED,0.29223810,0.31724686,0.29865508,0.18961941,0.59710190,0.02345545,0.02379365,0.00816639,0.02215664,0.01933095,0.31905975,0.59710190,0.01938061,0.01938061,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,1.00000000,1.00000000,0.98137663,0.00000000,0.00000000,0.00000000,0.31905975,0.00000000,0,-0.02129200,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,20,SIMULATED,0.31935617,0.32644091,0.32242297,0.23530878,0.59664009,0.02346180,0.01586277,0.01066384,0.02479110,0.01326488,0.34129333,0.59664009,0.01760888,0.01760888,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,1.00000000,1.00000000,0.98896716,0.00000000,0.00000000,0.00000000,0.34129333,0.00000000,0,-0.00096200,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,21,SIMULATED,0.35271279,0.35779624,0.34213716,0.25405092,0.62743716,0.03050832,0.02086160,0.01337720,0.02489126,0.01703602,0.36910856,0.62743716,0.02133488,0.02133488,1.00000000,0.00000000,0.00000000,4.00000000,90.95432649,0.00000000,1.00000000,1.00000000,0.98643442,0.00000000,0.03338836,0.00000000,0.36910856,0.00000000,0,0.01209400,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,22,SIMULATED,0.39055207,0.38655994,0.37322395,0.26833839,0.66629968,0.03277132,0.02310436,0.02485629,0.02623966,0.02306593,0.40009027,0.66629968,0.02600751,0.02600751,1.00000000,0.00000000,0.00000000,4.00000000,85.35129951,0.00000000,1.00000000,1.00000000,0.98409019,0.00000000,0.05860802,0.00000000,0.40009027,0.00000000,0,0.02237900,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,23,SIMULATED,0.40179786,0.42583795,0.39640495,0.27280878,0.67182979,0.02748056,0.03313234,0.02466066,0.01250000,0.02506323,0.41788154,0.67182979,0.02456736,0.02456736,1.00000000,0.00000000,0.00000000,4.00000000,79.22560777,0.00000000,1.00000000,1.00000000,0.98729765,0.00000000,0.08681235,0.00000000,0.41788154,0.00000000,0,0.09078700,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,24,SIMULATED,0.43052753,0.45657081,0.41039514,0.31325917,0.67833933,0.02593825,0.03292486,0.02275266,0.01973608,0.01696739,0.44360770,0.67833933,0.02366385,0.02366385,1.00000000,0.00000000,0.00000000,4.00000000,72.71506210,0.00000000,1.00000000,1.00000000,0.98716764,0.00000000,0.12103809,0.00000000,0.44360770,0.00000000,0,0.09177300,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,25,SIMULATED,0.44332858,0.48965206,0.42738574,0.32670961,0.67866397,0.01759217,0.03436404,0.01805393,0.01945707,0.00412143,0.46023125,0.67866397,0.01871773,0.01497418,1.00000000,0.00000000,0.00000000,4.00000000,66.00000000,0.00000000,1.00000000,1.00000000,0.98221015,0.00000000,0.15647862,0.00000000,0.46023125,0.00000000,0,0.14620600,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,26,SIMULATED,0.47443120,0.49620381,0.45618358,0.32066402,0.67602905,0.02421111,0.02345529,0.01992621,0.01595175,0.00139975,0.47552560,0.67602905,0.01698882,0.01359106,1.00000000,0.00000000,0.00000000,4.00000000,59.28493790,0.00000000,1.00000000,1.00000000,0.98135606,0.00000000,0.19361054,0.00000000,0.47552560,0.00000000,0,0.18292300,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,27,SIMULATED,0.49611812,0.50467746,0.47597162,0.31409296,0.68161257,0.02186353,0.01603555,0.02185883,0.00027793,0.00109108,0.48751011,0.68161257,0.01222538,0.00733523,1.00000000,0.00000000,0.00000000,4.00000000,52.77439223,0.00000000,1.00000000,1.00000000,0.97889839,0.00000000,0.23022961,0.00000000,0.48751011,0.00000000,0,0.20847300,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,28,SIMULATED,0.48053927,0.50587201,0.48930360,0.33213641,0.71208155,0.01240356,0.00540665,0.02063929,0.00180893,0.01113919,0.49173067,0.71208155,0.01027953,0.00616772,1.00000000,0.00000000,0.00000000,4.00000000,46.64870049,0.00000000,1.00000000,1.00000000,0.98619099,0.00000000,0.26234470,0.00000000,0.49173067,0.00000000,0,0.24583800,0,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,29,SIMULATED,0.49272571,0.51674946,0.50012355,0.34574071,0.73374875,0.00609817,0.00684855,0.01464666,0.00835890,0.01923990,0.50474771,0.73374875,0.01103843,0.00662306,1.00000000,0.00000000,0.00000000,4.00000000,41.04567351,0.00000000,1.00000000,1.00000000,0.98898064,0.00000000,0.29757061,0.00000000,0.50474771,0.00000000,0,0.27112400,0,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,30,SIMULATED,0.50811926,0.52790437,0.51367995,0.34270949,0.73181981,0.00400038,0.00774230,0.01256944,0.00953884,0.01673575,0.51385141,0.73181981,0.01011734,0.00607041,1.00000000,0.00000000,0.00000000,4.00000000,36.05161499,0.00000000,1.00000000,1.00000000,0.98310869,0.00000000,0.32859968,0.00000000,0.51385141,0.00000000,0,0.28533500,0,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,31,SIMULATED,0.52861618,0.55219219,0.50882980,0.34984495,0.72675883,0.01602564,0.01544006,0.00650873,0.00590285,0.00489243,0.52541507,0.72675883,0.00975394,0.00390158,1.00000000,0.00000000,0.00000000,4.00000000,31.70195657,0.00000000,1.00000000,1.00000000,0.98554412,0.00000000,0.35884822,0.00000000,0.52541507,0.00000000,0,0.34424400,0,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,32,SIMULATED,0.52252960,0.54739733,0.53512439,0.34518114,0.71152659,0.00993463,0.01021596,0.01166695,-0.00018652,-0.00740739,0.52457145,0.71152659,0.00636351,0.00381810,1.00000000,0.00000000,0.00000000,4.00000000,27.98909739,0.00000000,1.00000000,1.00000000,0.98489341,0.00000000,0.37774863,0.00000000,0.52457145,0.00000000,0,0.37968200,0,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,33,SIMULATED,0.52582532,0.55323708,0.53978606,0.33496314,0.71878147,0.00590202,0.00844424,0.00870204,-0.00258212,-0.00434611,0.52698563,0.71878147,0.00460966,0.00184386,1.00000000,0.00000000,0.00000000,4.00000000,24.87391558,0.00000000,1.00000000,1.00000000,0.99139384,0.00000000,0.39590367,0.00000000,0.52698563,0.00000000,0,0.38657600,0,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,34,SIMULATED,0.52828720,0.57736034,0.54811608,0.36698793,0.72977976,-0.00010966,0.00838938,0.01309543,0.00571433,0.00100698,0.54102371,0.72977976,0.00564122,0.00225649,1.00000000,0.00000000,0.00000000,4.00000000,22.29774221,0.00000000,1.00000000,1.00000000,0.99008222,0.00000000,0.42038764,0.00000000,0.54102371,0.00000000,0,0.43110200,0,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,35,SIMULATED,0.54316164,0.56372420,0.53508651,0.36634415,0.72954733,0.00687735,0.00544229,-0.00001262,0.00705434,0.00600692,0.54030737,0.72954733,0.00507618,0.00000000,1.00000000,0.00000000,0.00000000,4.00000000,20.19268344,0.00000000,1.00000000,1.00000000,0.99041534,0.00000000,0.43120481,0.00000000,0.54030737,0.00000000,0,0.46062600,0,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,36,SIMULATED,0.56496480,0.56128339,0.54624666,0.35333102,0.73494700,0.01304649,0.00268210,0.00215353,0.00612263,0.00538851,0.54732208,0.73494700,0.00587865,0.00117573,1.00000000,0.00000000,0.00000000,4.00000000,18.48935822,0.00000000,1.00000000,1.00000000,0.98751694,0.00000000,0.44612574,0.00000000,0.54732208,0.00000000,0,0.42319900,0,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,37,SIMULATED,0.56826202,0.56164204,0.54090553,0.34544134,0.73912716,0.01332494,-0.00523943,-0.00240352,-0.00718220,0.00311580,0.54673396,0.73912716,0.00328815,0.00065763,1.00000000,0.00000000,0.00000000,4.00000000,17.12199430,0.00000000,1.00000000,1.00000000,0.98450965,0.00000000,0.45312221,0.00000000,0.54673396,0.00000000,0,0.45839100,0,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,38,SIMULATED,0.57694940,0.56723522,0.54036221,0.35738276,0.73807747,0.01126259,0.00117034,0.00175857,-0.00298713,0.00284338,0.55243129,0.73807747,0.00340697,0.00068139,1.00000000,0.00000000,0.00000000,4.00000000,16.03130383,0.00000000,1.00000000,1.00000000,0.98757573,0.00000000,0.46386936,0.00000000,0.55243129,0.00000000,0,0.45940700,0,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,39,SIMULATED,0.58625710,0.57450530,0.54250783,0.36718649,0.73676664,0.00709744,0.00440730,-0.00124628,0.00461849,0.00060654,0.55880668,0.73676664,0.00334595,0.00000000,1.00000000,0.00000000,0.00000000,4.00000000,15.16572092,0.00000000,1.00000000,1.00000000,0.98620147,0.00000000,0.47405962,0.00000000,0.55880668,0.00000000,0,0.47909400,0,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,40,SIMULATED,0.57369825,0.56373807,0.54491171,0.36610862,0.74722175,0.00181208,0.00069868,0.00133540,0.00688909,0.00269820,0.55393391,0.74722175,0.00268669,0.00000000,1.00000000,0.00000000,0.00000000,4.00000000,14.48155595,0.00000000,1.00000000,1.00000000,0.98873853,0.00000000,0.47371566,0.00000000,0.55393391,0.00000000,0,0.51998800,1,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,41,SIMULATED,0.56781759,0.58417924,0.55003819,0.37902013,0.75175602,-0.00304394,0.00564801,0.00322532,0.00721246,0.00455952,0.56008188,0.75175602,0.00412906,0.00000000,1.00000000,0.00000000,0.00000000,4.00000000,13.94251068,0.00000000,1.00000000,1.00000000,0.98860628,0.00000000,0.48199240,0.00000000,0.56008188,0.00000000,0,0.53826700,1,1,40
barrier_loss_workers-1044,barrier_loss_workers,1044,42,SIMULATED,0.55433538,0.59152979,0.53814094,0.38101068,0.76145812,-0.01064057,0.00567483,-0.00145563,0.00460806,0.00823049,0.55672593,0.76145812,0.00370268,0.00074054,1.00000000,0.00000000,0.00000000,4.00000000,13.51887172,0.00000000,1.00000000,1.00000000,0.98963568,0.00000000,0.48146286,0.00000000,0.55672593,0.00000000,0,0.49083900,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,43,SIMULATED,0.53535038,0.58112936,0.52473283,0.36849829,0.75125541,-0.01278263,0.00579710,-0.00672629,0.00079656,0.00134455,0.54272286,0.75125541,0.00158764,0.00000000,1.00000000,0.00000000,0.00000000,4.00000000,13.18658980,0.00000000,1.00000000,1.00000000,0.98253547,0.00000000,0.47115623,0.00000000,0.54272286,0.00000000,0,0.48057800,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,44,SIMULATED,0.55397118,0.56657597,0.52665923,0.37323340,0.73639123,-0.00461547,-0.00586776,-0.00779299,-0.00192891,-0.00512160,0.54480044,0.73639123,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,4.00000000,12.92636842,0.00000000,1.00000000,1.00000000,0.98235901,0.00000000,0.47437753,0.00000000,0.54480044,0.00000000,0,0.48819500,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,45,SIMULATED,0.54868532,0.58410840,0.52889607,0.37465721,0.72533089,-0.00188335,-0.00247380,-0.00308162,-0.00211782,-0.01204241,0.54626930,0.72533089,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,4.00000000,12.72282790,0.00000000,1.00000000,1.00000000,0.98586128,0.00000000,0.47676840,0.00000000,0.54626930,0.00000000,0,0.48971200,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,46,SIMULATED,0.54721810,0.58318993,0.52954061,0.36500654,0.73319677,0.00395591,0.00068686,0.00160259,-0.00116391,-0.00601955,0.54511355,0.73319677,0.00124907,0.00000000,1.00000000,0.00000000,0.00000000,4.00000000,12.56377357,0.00000000,1.00000000,1.00000000,0.98362795,0.00000000,0.47662671,0.00000000,0.54511355,0.00000000,0,0.48720300,0,0,40
barrier_loss_workers-1044,barrier_loss_workers,1044,47,SIMULATED,0.54733457,0.57284249,0.54365730,0.37318192,0.72758609,-0.00221221,0.00208884,0.00566603,-0.00001716,-0.00293505,0.54605016,0.72758609,0.00155097,0.00000000,1.00000000,0.00000000,0.00000000,4.00000000,12.43957487,0.00000000,1.00000000,1.00000000,0.98652184,0.00000000,0.47812384,0.00000000,0.54605016,0.00000000,0,0.48140300,0,0,40
normal_shift-1045,normal_shift,1045,0,SIMULATED,0.11190942,0.13504143,0.20677401,0.07879410,0.52819067,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17872939,0.52819067,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.02250600,0,0,-1
normal_shift-1045,normal_shift,1045,1,SIMULATED,0.10736642,0.12892229,0.21229043,0.09897773,0.52209648,-0.00227150,-0.00305957,0.00275821,0.01009181,-0.00304710,0.17942045,0.52209648,0.00257000,0.00051400,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98179692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00115900,0,0,-1
normal_shift-1045,normal_shift,1045,2,SIMULATED,0.11283416,0.12298598,0.21579593,0.10002376,0.54304074,0.00030825,-0.00401848,0.00300731,0.00707655,0.00495002,0.18317580,0.54304074,0.00306843,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98493253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01931600,0,0,-1
normal_shift-1045,normal_shift,1045,3,SIMULATED,0.11114287,0.14422647,0.21095305,0.08082004,0.55779866,-0.00025551,0.00306168,0.00139301,0.00067531,0.00986933,0.18513414,0.55779866,0.00299987,0.00059997,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98472098,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01110100,0,0,-1
normal_shift-1045,normal_shift,1045,4,SIMULATED,0.10612165,0.12577201,0.21983746,0.08509960,0.55056772,-0.00041492,-0.00105009,0.00251568,-0.00462604,0.00949041,0.18088357,0.55056772,0.00240122,0.00048024,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98182025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01200800,0,0,-1
normal_shift-1045,normal_shift,1045,5,SIMULATED,0.09240109,0.12554240,0.21263826,0.06600002,0.52791636,-0.00681102,0.00085214,-0.00105256,-0.01134125,-0.00504146,0.16937253,0.52791636,0.00017043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98400156,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.03845600,0,0,-1
normal_shift-1045,normal_shift,1045,6,SIMULATED,0.09513836,0.12577678,0.23611383,0.06027186,0.52241893,-0.00533484,-0.00614990,0.00838692,-0.00684939,-0.01179324,0.17294942,0.52241893,0.00167738,0.00033548,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98656283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01737900,0,0,-1
normal_shift-1045,normal_shift,1045,7,SIMULATED,0.10581812,0.12661650,0.23320203,0.08606537,0.52011349,-0.00010118,0.00028150,0.00445486,0.00032193,-0.01015141,0.17987787,0.52011349,0.00101166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99470835,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01577000,0,0,-1
